farm code,region code,sub region code,holding type code,LATITUDE_coded,LONGITUDE_code,HOLDER LEGAL STATUS CODE,profession code,educational level code,tenure code,soil salinity group code,soil type code,Permanent Employees,Temporary Employees,Holding Area_coded,resting areas_coded,buildings_coded,Wind bumpers_coded,Fruit tree crops_coded,Protected vegetable crops_coded,vegetable crops_coded,Fruit waste %,Plastic houses waste %,Exposed Vegetable  waste %
20625,C,5,B,23.07503667,54.00572,E,B,A,D,B,B,2,0,46.8234,18.7785,0.5265,4.1184,19.89,0,0,0.330089734,0,0
20626,B,37,A,24.45069167,55.356065,E,B,A,D,B,B,2,0,52.182,33.21396,0.24804,0,14.04,0,0,0.244420179,0,0
20627,C,35,A,24.448265,52.28901,E,B,B,D,A,B,3,0,10.59903,0,0.819,0.2925,6.6924,0,1.5561,0.131885637,0,0.391469887
20628,B,37,B,24.47872667,55.42109667,E,B,B,D,B,B,1,0,39.078,24.94908,0.08892,0,9.36,0,0,0.097968411,0,0
20629,B,11,B,24.11380667,55.40404167,E,B,A,D,A,B,1,0,39.15054,0,0.61542,0.2106,37.03986,0,0,0.214279569,0,0
20630,B,11,A,24.11044667,55.410085,E,B,I,D,B,B,2,0,39.15054,6.8562,0.54873,0.04095,23.4,0,0,0,0,0
20631,B,39,B,24.53645,55.33785167,E,B,A,D,B,B,1,0,39.18213,28.50003,0.1521,0,10.53,0,0,0.148938317,0,0
20632,B,7,B,24.12442167,55.12161333,E,B,I,D,B,B,1,0,46.78596,0,0,2.34,8.19,0,0,0.308488935,0,0
20633,B,39,A,24.53668833,55.33776,E,B,C,D,B,B,2,0,39.18213,32.01003,1.3221,0,3.51,0,0,0.346888231,0,0
20634,A,9,B,24.58691833,54.83486667,E,B,G,D,A,B,5,0,32.61726,0,0.5382,2.34,5.85,0,0,0.215198911,0,0
20635,C,33,B,23.07256,53.66743667,E,B,E,D,B,B,1,0,26.9568,20.9898,0.117,0,5.85,0,0,0.338357462,0,0
20636,C,5,B,23.10451333,53.905475,E,B,D,D,B,B,3,0,46.8,1.28232,0.8073,0.25038,44.46,0,0,0.271841645,0,0
20637,A,9,B,24.691745,54.78711667,E,B,B,D,A,B,2,0,27.18846,9.00315,0.62946,2.1294,3.72645,0,0,0.384804201,0,0
20638,B,39,B,24.537105,55.33994333,E,B,C,D,B,B,1,0,39.18213,30.27258,0.13455,0,8.775,0,0,0.171623653,0,0
20639,B,39,B,24.53687,55.34168333,E,B,A,D,B,B,1,0,39.18213,27.33003,0.1521,0,7.02,0,0,0.084296687,0,0
20640,C,35,A,24.449265,52.28973,E,B,A,D,A,B,2,0,11.7936,0,0.3627,0.0819,8.1432,0,0.1872,0.0972885,0,0.199291377
20641,A,9,B,24.59494167,54.83291167,E,B,A,D,A,B,0,0,32.61726,23.95926,0.468,2.34,5.85,0,0,0.310296517,0,0
20642,C,5,B,23.10525167,53.90460333,E,B,J,D,B,B,2,0,41.6988,6.29694,0.1638,0.13806,35.1,0,0,0.162708681,0,0
20643,B,39,B,24.538075,55.3416,F,B,A,D,B,B,1,0,39.18213,30.25503,0.1521,0,4.095,0,0,0.221553971,0,0
20644,C,45,B,23.0816,53.785325,E,B,G,D,B,B,1,0,4.70106,0,0.2925,0,2.34,0,0,0.459953421,0,0
20645,C,35,B,24.44715667,52.28804833,E,B,A,D,A,B,1,0,10.34865,0,0.117,0.0468,6.9264,0,0.2106,0,0,0.235841562
20646,B,39,B,24.53724167,55.34382833,E,B,A,D,B,B,2,0,39.18213,29.08503,0.1521,0,9.945,0,0,0.295820017,0,0
20647,A,9,B,24.59905,54.82952,E,B,G,D,A,B,1,0,32.61726,15.73416,0.5031,2.34,11.7,0,1.17,0.240195122,0,0.217584836
20648,C,35,A,24.450375,52.29042,E,B,A,D,A,B,2,0,10.4832,0,0.6201,0.0234,7.6518,0,0,0.191687718,0,0
20649,C,45,B,23.10434,53.75395667,E,B,G,D,B,B,1,0,7.605,6.07815,0.24804,0.17433,1.10448,0,0,0.167732718,0,0
20650,B,39,B,24.53814,55.34366833,E,B,A,D,B,B,1,0,39.18213,27.33003,0.1521,0,11.7,0,0,0.142335691,0,0
20651,C,5,B,23.04566167,53.990575,E,B,A,D,B,B,1,0,13.5837,6.26301,0.00819,0.2925,7.02,0,0,0.343092165,0,0
20652,C,35,A,24.446645,52.28750833,F,B,A,D,A,B,1,0,21.91878,0,0.1989,0.0936,10.6704,0,0.0936,0.326434447,0,0.498278706
20653,B,39,A,24.53805333,55.345625,F,B,A,D,B,B,2,0,39.18213,22.43358,1.53855,0,10.53,0,0,0,0,0
20654,C,5,B,23.10419,53.90333667,E,B,D,D,B,B,2,0,51.48468,4.2354,0.15444,0.29484,46.8,0,0,0.208642946,0,0
20655,C,45,B,23.080265,53.78489833,E,B,C,D,B,B,0,1,1.90008,1.60758,0,0,0.2925,0,0,0.195194688,0,0
20656,C,43,A,23.612015,53.68145833,F,B,A,D,B,B,1,0,19.71216,7.39206,5.382,1.67193,5.265,0,0,0.125339839,0,0
20657,B,39,B,24.538485,55.345365,E,B,A,D,B,B,3,0,39.18213,10.48788,4.12425,0,5.85,0,11.7,0.215013909,0,0.078811435
20658,A,9,A,24.69254167,54.784285,E,B,D,D,A,B,1,0,27.18846,21.4929,0.84006,1.07055,0.85995,0,0,0.293505825,0,0
20659,C,45,A,23.077485,53.75935167,E,B,A,D,B,B,3,0,36.855,-8.19,1.755,0,35.1,0,0,0.250676297,0,0
20660,B,39,B,24.54163833,55.34485833,E,B,A,D,B,B,1,0,39.18213,23.79663,0.1755,0,10.53,0,0,0.146526193,0,0
20661,C,5,B,23.04632167,53.993355,E,B,C,D,B,B,1,0,44.82855,25.31529,0.04446,1.9188,17.55,0,0,0.214868315,0,0
20662,B,39,B,24.54175,55.34475833,E,B,C,D,B,B,2,0,39.18213,20.31003,0.1521,0,14.04,0,0,0.237775451,0,0
20663,C,5,B,23.10391833,53.90443333,F,B,G,D,B,B,1,0,18.03672,9.61272,0.0468,0.1872,8.19,0,0,0.069582691,0,0
20664,A,6,B,24.17306333,55.044655,E,B,A,D,B,B,13,0,37.24344,-0.43641,0.12285,2.457,8.19,12.87,10.53,0.10068326,0.007022091,0.160304539
20665,C,43,B,23.61308833,53.68112333,E,B,C,D,B,B,3,0,19.71216,6.43149,0.4095,0,12.87,0,0,0.173063352,0,0
20666,C,5,B,23.09984,53.93074167,E,B,A,D,B,B,0,1,2.64186,0.16146,0,0.0234,2.457,0,0,0.339877572,0,0
20667,A,9,B,24.67755,54.779985,E,B,G,D,A,B,0,1,27.18846,22.815,0.62946,1.90125,1.43325,0,0,0.255297691,0,0
20668,C,35,A,24.45642,52.27522667,E,B,F,D,A,B,16,0,68.23557,0,2.6793,0.6084,54.054,3.4164,0,0.183402406,0.194112661,0
20669,C,45,B,23.07794333,53.78781833,E,B,B,D,B,B,0,1,14.89644,0.85644,0,0,14.04,0,0,0.251971602,0,0
20670,C,35,A,24.44932166,52.28337645,E,B,A,D,A,B,2,0,12.41136,0,2.34,0.234,2.6325,0,0.0351,0.289393442,0,0.229921669
20671,A,6,B,24.173575,55.04602667,E,B,B,D,B,B,1,0,24.49161,0,0.0702,0.2691,8.19,0,0,0.143019848,0,0
20672,A,9,B,24.679165,54.77472833,E,B,D,D,A,B,1,0,27.18846,21.4695,0.62946,1.90125,1.43325,0,0,0.274806112,0,0
20673,C,35,B,24.450855,52.289705,E,B,G,D,A,B,1,0,12.07557,0,0.468,0.1521,3.6036,0,0,0.121784065,0,0
20674,C,5,B,23.102315,53.88556833,E,B,D,D,B,B,1,0,4.46706,-1.38294,0,0,3.51,0,0,0.311852841,0,0
20675,C,5,B,23.10033333,53.93008833,E,B,B,D,B,B,0,1,8.3538,5.92605,0.05265,0.0351,2.34,0,0,0.36147396,0,0
20676,C,5,B,23.10117,53.92989333,E,B,B,D,B,B,0,1,8.17596,8.14086,0,0,0.0351,0,0,0.184598421,0,0
20677,A,6,A,24.17442333,55.04457,E,B,F,D,B,B,2,0,24.49161,0.234,0.0819,0.1872,3.51,0,0,0.295473221,0,0
20678,C,43,B,23.61393833,53.68056,E,B,A,D,B,B,1,0,13.46436,0,2.6676,0.26676,10.53,0,0,0.15152014,0,0
20679,C,43,A,23.61583333,53.67966667,E,B,G,D,B,B,2,0,19.71216,4.76073,5.0895,1.08576,8.19,0,0,0.207967293,0,0
20680,A,9,B,24.67926333,54.78489667,E,B,J,D,A,B,2,0,27.18846,13.85748,0.62946,0.31122,2.1177,1.4976,8.775,0.135254462,0.156503594,0.234463839
20681,C,45,B,23.09788167,53.81041333,E,B,G,D,B,B,0,0,31.45194,26.94393,0.09477,1.37475,3.03849,0,0,0.155844104,0,0
20682,C,5,B,23.05096833,54.00573167,E,B,A,D,B,B,1,0,31.8474,11.9574,0,0,14.04,0,0,0.213463733,0,0
20683,C,34,B,22.98984333,54.15193667,E,B,G,D,B,B,5,0,46.86084,0,0.702,0.73125,30.186,0,0,0.261218742,0,0
20684,C,45,B,23.05972167,53.74305833,E,B,E,D,B,B,1,0,13.22451,8.54451,0,0,4.68,0,0,0,0,0
20685,A,9,A,24.68316,54.77997667,E,B,G,D,A,B,2,0,27.18846,0.27963,0.76986,3.45735,17.70912,0,3.8025,0.254512404,0,0.046954688
20686,C,35,B,24.450175,52.28918167,F,B,D,D,A,B,1,0,11.85795,0,0.1053,0.1755,4.797,0,0,0.291317911,0,0
20687,C,45,A,23.09671833,53.81922333,E,B,D,D,B,B,2,0,9.90405,9.50157,0.28548,0.117,0,0,0,0,0,0
20688,C,34,B,22.98956667,54.148265,E,B,D,D,B,B,1,0,27.29844,5.68269,0.4095,0.49725,20.709,0,0,0.11458326,0,0
20689,C,43,B,23.61639167,53.68108167,E,B,A,D,B,B,1,0,23.22216,15.53175,0.351,0.90324,5.85,0,0,0.309949012,0,0
20690,C,5,B,23.04746333,53.993615,E,B,A,D,B,B,3,0,25.28604,8.83584,0.0585,1.1817,15.21,0,0,0.335503722,0,0
20691,A,9,B,24.68553333,54.78108,E,B,A,D,A,B,1,0,27.18846,6.72867,0.62946,2.48625,8.86158,0,8.4825,0.099664387,0,0.362901781
20692,B,7,B,24.15397333,55.08173667,E,B,I,D,B,A,1,0,27.31248,0,0,2.925,7.02,0,0,0.285135416,0,0
20693,C,34,B,22.99125667,54.14776667,E,B,D,D,B,B,2,0,46.8,23.4585,0.468,0.0585,22.23,0,0.585,0,0,0.373259286
20694,B,7,B,24.15406333,55.08489167,E,B,I,D,B,A,1,0,27.33471,0,0,3.51,7.02,0,0,0.369587405,0,0
20695,A,9,A,24.68488667,54.78009167,E,B,C,D,A,B,1,0,27.18846,13.3731,1.00386,2.4102,6.3063,0,0.585,0.266666891,0,0.054236329
20696,C,43,A,23.61690333,53.68266,F,B,A,D,B,B,1,0,19.71216,7.9794,4.446,1.43676,4.68,0,0,0.366394752,0,0
20697,A,9,B,24.68618167,54.779495,E,B,B,D,A,B,1,0,27.18846,1.5561,0.62946,3.51,7.4529,0,0,0.135083423,0,0
20698,C,43,A,23.61422833,53.6839,F,B,A,D,B,B,1,0,19.71216,11.28699,0.819,0,7.605,0,0,0.198370582,0,0
20699,C,34,B,22.99179333,54.14936167,F,B,D,D,B,B,2,0,46.8,35.334,0,0,11.466,0,0,0.322149497,0,0
20700,C,43,B,23.61457167,53.68196,E,B,A,D,B,B,2,0,19.71216,2.84661,0.702,0.36738,15.795,0,0,0.413475374,0,0
20701,C,43,B,23.62873,53.59854833,E,B,A,D,B,B,1,0,21.47184,0,0.17784,0.70083,15.912,0,0,0.276465439,0,0
20702,A,9,A,24.687985,54.77931167,E,B,E,D,A,C,1,0,27.18846,8.6463,0.98046,3.54744,8.74926,0,1.755,0.262567659,0,0.426816439
20703,C,34,B,22.98799167,54.14936667,E,B,A,D,B,B,2,0,35.1,7.605,0,0.117,21.528,0,2.34,0.183043726,0,0.068362891
20704,C,45,B,23.12940167,53.73137833,F,B,,D,B,B,2,0,32.57631,20.32875,0.59787,1.8135,9.83619,0,0,0.382647262,0,0
20705,C,34,B,22.98730667,54.15066667,E,B,C,D,B,B,0,0,26.46072,0,0,0,17.199,0,0,0.209587283,0,0
20706,C,5,B,23.088735,53.97743,E,B,A,D,B,B,2,0,28.30464,1.2051,0.16614,1.1934,25.74,0,0,0.275071007,0,0
20707,C,35,A,24.45165667,52.29052667,F,B,D,D,A,B,2,0,9.42318,0,0.2925,0,7.84485,0,0.5733,0.10709603,0,0.091704679
20708,C,35,B,24.44781,52.28730833,F,B,A,D,A,B,1,0,11.7,0,0.2457,0,7.7922,0,0.3393,0.270144034,0,0.216202375
20709,B,7,B,24.12911667,55.00617167,E,B,I,D,B,A,1,0,32.58216,0,0,2.34,8.19,0,0,0.235705454,0,0
20710,C,35,B,24.45368833,52.28322,F,B,G,D,A,B,1,0,11.74329,0,0.2925,0,8.9739,0,0.2574,0.240321994,0,0.411290145
20711,A,6,B,24.167395,54.98998667,E,B,D,D,B,B,0,0,10.9161,2.34,0.117,2.925,2.34,0,0,0.305124549,0,0
20712,A,6,B,24.169005,54.99045833,E,B,A,D,B,B,0,0,27.03168,0,0,0,0,0,0,0,0,0
20713,A,6,B,24.16627833,54.99197667,E,B,E,D,B,B,2,0,27.03168,2.34,2.457,0,14.625,0,5.85,0.083804865,0,0.250188289
20714,A,6,A,24.16655167,54.99114167,E,B,A,D,B,B,3,0,16.11558,0,2.457,1.17,8.775,0,0,0.279027284,0,0
20715,C,33,B,23.08138667,53.59317833,E,B,D,D,B,B,1,0,4.04352,1.70352,0,0,2.34,0,0,0,0,0
20716,A,9,A,24.57949167,54.82650833,E,B,G,D,A,B,2,0,32.61726,11.7,0.5382,4.68,9.36,0,0,0.159421408,0,0
20717,C,38,B,23.22843833,53.75587167,E,B,A,D,A,A,0,3,46.8,6.7626,0.2574,2.34,5.85,0,10.53,0.240967007,0,0.233115638
20718,A,9,A,24.58129333,54.82330333,E,B,G,D,A,B,2,0,32.61726,0,0.5967,4.68,22.23,0,0,0,0,0
20719,C,42,B,23.67541667,52.87900833,E,B,A,D,B,B,1,0,46.8,28.197,0.1755,0,14.3325,0,0,0.28528745,0,0
20720,A,9,B,24.5932605,54.67133667,E,B,G,D,A,B,1,0,32.60907,23.03847,0.351,2.34,6.8796,0,0,0.186331129,0,0
20721,C,45,A,23.13075667,53.73188167,F,B,,D,B,B,1,0,30.9582,20.16612,0.16848,0.84474,9.77886,0,0,0.032733624,0,0
20722,A,9,B,24.592125,54.82637667,E,B,B,D,A,B,0,0,32.61726,31.01436,0.4329,1.17,0,0,0,0,0,0
20723,A,9,B,24.59404667,54.825075,E,B,B,D,A,B,0,0,32.61726,23.93586,0.4914,1.17,3.51,0,0,0.254180062,0,0
20724,C,45,B,23.13482667,53.743705,E,B,D,D,B,B,3,0,56.16,1.54089,0.19188,1.80063,43.8516,0,0,0.389627708,0,0
20725,A,9,B,24.59698333,54.825185,E,B,G,D,A,B,2,0,32.61726,2.86416,0.5031,0,29.25,0,0,0.311662879,0,0
20726,C,34,B,22.92791,54.26679333,E,B,D,D,B,B,1,0,6.23025,3.2175,0,0.0702,2.925,0,0,0.213384027,0,0
20727,C,34,B,22.96884,54.264505,E,B,A,D,B,B,1,0,46.8,22.23,1.755,3.51,18.72,0,0.585,0.312923201,0,0.207730738
20728,C,34,B,22.968825,54.26283833,E,B,A,D,B,B,1,0,46.8,14.04,1.17,3.51,22.815,0,0.585,0.211921259,0,0.397483665
20729,C,33,B,23.05258667,53.49714833,E,B,A,D,A,B,1,0,26.98254,2.83374,0.0585,0.5382,21.2121,0,0,0,0,0
20730,C,34,B,22.97207833,54.26905667,E,B,A,D,B,B,1,0,46.8,20.475,1.755,0,14.625,0,1.17,0.379157981,0,0.164172522
20731,C,33,B,23.05468,53.49633333,E,B,A,D,B,B,1,0,26.325,2.925,0,0,23.4,0,0,0.227529777,0,0
20732,C,33,B,23.05272833,53.494815,E,B,A,D,B,B,2,0,35.35623,6.24078,0.12636,1.2987,27.69039,0,0,0.318037978,0,0
20733,C,34,B,22.97100333,54.26888,E,B,A,D,B,B,1,0,46.8,32.175,2.925,4.68,7.02,0,0,0.053736443,0,0
20734,C,34,B,22.97087333,54.26287,E,B,C,D,B,B,1,0,46.8,28.665,1.17,0,16.965,0,0,0.245696833,0,0
20735,C,34,B,22.97074167,54.26543,E,B,B,D,B,B,1,0,46.8,29.25,0,0,15.795,0,0.585,0.08058665,0,0.231787748
20736,C,5,B,23.052465,54.01307,E,A,A,D,B,B,2,0,46.8,12.5892,0.2106,0.0702,33.93,0,0,0.288432002,0,0
20737,C,5,B,23.0493,54.01302833,E,B,A,D,B,B,1,0,26.91,8.4474,0.0468,2.0358,16.38,0,0,0,0,0
20738,C,5,B,23.04898333,54.015725,E,B,A,D,B,B,1,0,26.91,6.084,0.234,0.702,12.87,0,0,0.261491254,0,0
20739,C,5,B,23.10306167,53.90860833,F,B,G,D,B,B,1,0,35.1,18.97272,0.0702,0.26208,15.21,0,0,0.262561766,0,0
20740,C,5,B,23.01582167,54.11075167,F,A,A,D,B,B,1,0,46.8,9.36,0,0,37.44,0,0,0.274640912,0,0
20741,C,5,B,23.01533833,54.10897,E,B,D,D,B,B,1,0,46.8,21.0483,0,0.0117,25.74,0,0,0.318322885,0,0
20742,C,5,B,23.03181,54.06748667,E,A,A,D,B,B,1,0,26.16822,11.97261,0.1404,0.01521,14.04,0,0,0.252845433,0,0
20743,C,5,B,23.03786,54.07124,E,A,B,D,B,B,2,0,46.8,8.16192,0.82602,0.37206,37.44,0,0,0.23085058,0,0
20744,C,5,B,23.032325,54.07162,E,A,A,D,B,B,2,0,56.24658,31.67658,0.117,1.053,23.4,0,0,0.315364539,0,0
20745,C,5,B,23.03247833,54.06285833,E,A,A,D,B,B,1,0,13.0455,1.287819,0,0.057681,11.7,0,0,0.295236443,0,0
20746,B,7,B,24.08751,55.13196,E,B,D,D,B,A,1,0,32.90391,0,0,4.64256,13.77792,0,0,0.361737337,0,0
20747,C,5,B,23.11711833,53.895875,E,B,A,D,B,B,1,0,32.66874,11.59353,0.21177,1.39464,19.4688,0,0,0.371166647,0,0
20748,C,34,B,22.96290333,54.26804833,F,B,G,D,B,B,0,0,46.8,43.875,2.34,0.0351,0,0,0,0,0,0
20749,C,33,B,23.08488833,53.59183333,E,B,G,D,B,B,1,0,5.04972,2.34,0,0,2.70972,0,0,0.122760291,0,0
20750,B,7,B,24.14939,55.01224167,E,B,I,D,B,B,1,0,24.57,0,0.14625,3.51,3.51,0,0,0.052985428,0,0
20751,C,33,B,23.07851,53.58137333,E,B,C,D,B,B,1,0,5.40189,0,0,0,5.40189,0,0,0.028759627,0,0
20752,A,9,B,24.59590667,54.825805,E,B,G,D,A,B,2,0,32.61726,1.83456,0.3627,0,30.42,0,0,0.312239324,0,0
20753,C,5,A,23.10078,53.88191667,F,B,B,D,B,B,3,0,26.23725,7.84368,0.19422,0.42705,17.7723,0,0,0.267056744,0,0
20754,B,7,B,24.149395,55.01374167,E,B,I,D,B,C,1,0,24.57,0,0,1.17,3.51,0,0,0.354307138,0,0
20755,A,9,B,24.59810667,54.8259,E,B,G,D,A,B,2,0,32.61726,1.84626,0.351,0,30.42,0,0,0.349281657,0,0
20756,C,33,B,23.080475,53.58021833,E,B,B,D,B,B,0,0,0.7839,0,0,0,0.7839,0,0,0.119807411,0,0
20757,C,43,B,23.59684333,53.69477333,E,A,G,D,B,B,4,0,46.8,7.66467,2.1645,1.87083,28.08,0,0,0.274016701,0,0
20758,A,9,B,24.59389333,54.82048333,E,B,G,D,A,B,1,0,32.61726,30.37086,0.4914,1.755,0,0,0,0,0,0
20759,B,16,B,23.9809,55.56338167,E,B,I,D,B,B,2,0,39.16809,18.36549,0.3276,0,20.475,0,0,0.295968058,0,0
20760,C,33,B,23.05681,53.598385,E,B,B,D,B,B,1,0,23.96277,13.31577,0.117,1.17,9.36,0,0,0.289965889,0,0
20761,C,34,B,22.90837333,54.28403833,F,B,A,D,B,B,1,0,24.7923,15.21,0,1.755,7.605,0,0,0.32001749,0,0
20762,C,5,B,23.11625167,53.926275,F,B,A,D,B,B,2,0,46.8,17.16156,0.117,0.27144,29.25,0,0,0.313259524,0,0
20763,C,33,B,23.04596,53.48912833,E,B,A,D,B,B,1,0,32.643,19.26405,0.09945,0.0936,13.1859,0,0,0.07211405,0,0
20764,A,6,B,24.17256667,55.04326833,E,B,A,D,B,B,1,0,27.027,0,0.10296,0.1521,5.85,0,0,0.279274986,0,0
20765,C,43,B,23.59689833,53.69688167,E,B,A,D,B,B,3,0,46.8,21.12903,0.351,2.50497,22.815,0,0,0.308406794,0,0
20766,C,33,B,23.08831,53.60022667,E,B,G,D,B,B,1,0,5.99508,0,0,0.585,5.41008,0,0,0.274027029,0,0
20767,C,33,B,23.07443667,53.66356833,E,B,C,D,B,B,1,0,5.13162,3.96162,0,0,1.17,0,0,0.378185514,0,0
20768,C,5,B,23.10083167,53.87986333,F,B,A,D,B,B,0,0,13.72761,10.07721,0,0.2106,3.4398,0,0,0.074833286,0,0
20769,C,33,B,23.04488833,53.48802833,F,B,A,D,B,B,1,0,32.643,23.34735,0,0.4095,8.88615,0,0,0.250448132,0,0
20770,C,33,B,23.07647833,53.66196333,E,B,A,D,B,B,1,0,16.81875,4.29975,0.117,0.117,11.7,0,0,0.331081323,0,0
20771,C,33,B,23.076905,53.66256,E,B,A,D,B,B,1,0,5.77395,0.06435,0.0936,0.117,5.499,0,0,0.218821307,0,0
20772,C,45,B,23.12907167,53.733285,E,B,,D,B,B,0,0,40.95,24.9093,0.50193,3.5451,11.99367,0,0,0.207134597,0,0
20773,C,43,B,23.596935,53.69318167,F,B,A,D,B,B,2,0,29.25,14.508,0.702,0,14.04,0,0,0.225969769,0,0
20774,C,33,B,23.08128333,53.66416333,E,B,C,D,B,B,1,0,16.51923,4.40973,0.117,0.2925,11.7,0,0,0,0,0
20775,C,33,B,23.07983833,53.58238,E,B,D,D,B,B,1,0,13.14495,5.85117,0.27378,0,7.02,0,0,0.297932761,0,0
20776,C,33,B,23.08141167,53.66434667,E,B,C,D,B,B,1,0,4.33485,0.18135,0,0.0585,4.095,0,0,0.27449236,0,0
20777,C,5,B,23.08909667,53.92622833,E,B,,D,B,B,1,0,27.43884,7.89984,0.1989,0.0351,15.21,0,0,0.27850689,0,0
20778,C,33,B,23.08145333,53.6621,E,B,A,D,B,B,1,0,13.186368,9.559368,0,0.117,3.51,0,0,0.325889421,0,0
20779,C,33,B,23.04426667,53.49076,E,B,D,B,B,B,1,0,32.643,24.5934,0.0351,0.5616,7.4529,0,0,0.318156624,0,0
20780,C,33,B,23.08154667,53.662085,E,B,A,D,B,B,1,0,46.8,16.64325,0.14625,0.7605,29.25,0,0,0.193113828,0,0
20781,C,5,A,23.11474,53.92483333,E,B,G,D,B,B,2,0,46.8,13.10868,0.117,0.22932,26.91,0,0,0.245650975,0,0
20782,C,33,B,23.07824,53.66060833,E,B,B,D,B,B,1,0,4.47525,0,0,0,4.47525,0,0,0.398516743,0,0
20783,A,9,B,24.52708044,54.61098152,E,B,F,D,A,B,4,0,27.18846,10.47501,0.62946,0.117,4.26699,0,0,0.246584281,0,0
20784,C,5,B,23.10656167,53.88694333,E,B,G,D,B,B,1,0,5.99625,0.93717,0,0.47268,4.5864,0,0,0.132197529,0,0
20785,C,33,B,23.07848,53.65846167,E,B,B,D,B,B,1,0,7.59096,0.57096,0,0,7.02,0,0,0.298081406,0,0
20786,C,33,B,23.07850333,53.65823333,E,B,G,D,B,B,1,0,2.0826,0.3276,0,0,1.755,0,0,0.214055217,0,0
20787,C,33,B,23.07770833,53.658925,E,B,G,D,B,B,1,0,4.7385,0.0585,0,0,4.68,0,0,0.082108402,0,0
20788,C,33,B,23.0773,53.65916667,E,B,A,D,B,B,0,0,27.5769,27.2259,0.117,0.234,0,0,0,0,0,0
20789,C,33,B,23.082295,53.58118667,E,B,G,D,B,B,1,0,2.99754,0,0,0,2.99754,0,0,0.20824039,0,0
20790,C,33,B,23.04634167,53.49022,E,B,D,D,B,B,1,0,32.643,17.31015,0.42705,0,14.9058,0,0,0.244031722,0,0
20791,A,9,B,24.52632667,54.61668,E,B,B,D,A,B,1,0,27.18846,14.04,0.62946,2.96712,8.73054,0,0,0.318711839,0,0
20792,A,6,B,24.17185167,55.04430833,E,B,D,D,B,B,2,0,33.696,0,0.06435,0.6084,5.85,0,7.02,0.281652229,0,0.096532411
20793,C,33,B,23.08841167,53.60041833,E,B,D,D,B,B,1,0,10.11816,5.14566,0.2925,1.17,3.51,0,0,0,0,0
20794,C,5,B,23.11441333,53.9226,E,B,D,D,B,B,2,0,46.8,2.19141,0.08775,0.06084,44.46,0,0,0.267978879,0,0
20795,C,43,A,23.60007667,53.69264167,E,B,D,D,B,B,1,0,25.62768,5.2533,0.88452,0.76869,18.72,0,0,0.286573495,0,0
20796,C,5,B,23.089605,53.927935,E,B,D,D,B,B,1,0,20.87631,1.99251,0.07605,0.08775,18.72,0,0,0.205690876,0,0
20797,C,33,B,23.07991667,53.59463833,E,B,G,D,B,B,1,0,11.84742,4.82742,0,1.17,5.85,0,0,0.19625601,0,0
20798,A,6,A,24.52553333,54.617995,E,B,B,D,B,B,2,0,27.18846,2.48157,0.98046,0.8775,8.22393,0,11.115,0.21055993,0,0.339333187
20799,C,33,B,23.044555,53.49234833,E,B,B,D,B,B,1,0,32.643,0,0,0,32.643,0,0,0.221056846,0,0
20800,C,43,B,23.608465,53.68364833,E,B,D,D,B,B,3,0,25.62768,7.36281,0.4797,1.404,8.19,0,0,0.162409375,0,0
20801,C,33,B,23.08404167,53.59088333,E,B,A,D,B,B,1,0,13.61178,11.85678,0,1.17,0.585,0,0,0.281670498,0,0
20802,A,9,A,24.59501833,54.81138,E,B,B,D,A,B,3,0,32.61726,16.90416,0.5031,3.51,9.36,0,1.17,0.322425891,0,0.212197262
20803,C,5,B,23.11740833,53.92053,E,B,C,D,B,B,2,0,46.8,0.72072,0.07488,0.3744,45.63,0,0,0.191689906,0,0
20804,C,34,B,22.91509,54.15569,E,B,B,D,B,B,0,0,13.93704,9.84204,0.2925,0.7605,3.042,0,0,0.4192302,0,0
20805,C,45,B,23.12655833,53.73457333,E,B,D,D,B,B,2,0,18.57024,1.447875,3.482505,0,9.54486,0,0,0.191678114,0,0
20806,C,45,A,23.127405,53.73438667,E,B,B,D,B,B,1,0,18.8955,3.72645,0.40365,0.61425,11.22615,0,2.34,0.233768896,0,0.163762328
20807,C,5,B,23.11912833,53.91943667,E,B,D,D,A,B,2,0,46.8,5.6394,0.0702,0.1404,40.95,0,0,0.103609874,0,0
20808,A,6,A,24.16776167,55.03725833,E,B,G,D,B,B,3,0,46.87839,0,0.68445,0.0117,7.02,7.02,1.17,0.181632919,0,0.304383939
20809,C,34,B,22.912155,54.149765,E,B,A,D,B,B,0,0,6.75675,0,0,0.117,4.5864,0,0,0.105224414,0,0
20810,A,9,A,24.51841167,54.60997,E,B,G,D,A,B,3,0,27.18846,10.53,1.09746,0,13.8528,0,0,0.167528418,0,0
20811,C,45,B,23.125495,53.73366167,E,B,D,D,B,B,2,0,46.8,6.0138,2.63718,0,35.22402,0,0,0.130145709,0,0
20812,C,33,B,23.02167667,53.51333667,F,B,F,D,B,B,0,1,16.965,10.53,0,0.585,5.85,0,0,0.432150643,0,0
20813,C,5,B,23.09008833,53.93012167,E,B,F,D,B,B,1,0,21.06,9.17865,0,0.18135,11.7,0,0,0.24190416,0,0
20814,C,43,A,23.60688833,53.68360667,F,B,A,D,B,B,6,0,37.68102,1.25775,4.68,2.4921,11.7,0,0,0.182380022,0,0
20815,A,9,A,24.51506167,54.61557833,E,B,G,D,A,B,2,0,27.18846,12.30138,1.09746,0.5148,5.66982,0,1.755,0.179634294,0,0.205823108
